card_id,target
C_ID_48cda435a7,-1.1447061
C_ID_3a2381fc53,-0.29482728
C_ID_b1536cc502,-0.88230956
C_ID_7824cae52a,-0.63469946
C_ID_6a14983e94,0.8511357
C_ID_34f1421fd8,-0.20460635
C_ID_4159258d47,0.3469221
C_ID_51bfee4a10,-0.58964014
C_ID_2f1edddaef,-0.5939522
C_ID_cdede397c0,-0.61022365
C_ID_5aaa22bd72,-0.4854772
C_ID_c3d3a2a1b6,-0.63163507
C_ID_ad6d1b708d,-0.34012341
C_ID_71c473a418,-0.38098544
C_ID_c1f01a2495,-0.23720318
C_ID_0c1f2f0364,-0.26638395
C_ID_5673e7fed9,-0.1402517
C_ID_da97c311ac,-0.071168244
C_ID_f23d05cf18,-0.36070913
C_ID_9e4f341d15,-0.4369344
C_ID_89372056f2,-0.111361384
C_ID_8cc35969ba,-1.0585248
C_ID_45f83c31d0,-0.38080847
C_ID_444e0c2d6b,-0.32173502
C_ID_a9d16563ea,-0.26564485
C_ID_79f7c36454,-0.74729013
C_ID_9feabc9ba5,-0.38528377
C_ID_c31918278f,-0.8917644
C_ID_0b31e89e01,-0.7536845
C_ID_aacea2927d,-0.60253155
C_ID_8d9ae3a0f7,-0.012155533
C_ID_bbfcfaf47b,-0.41517282
C_ID_255d9c026c,-0.29610133
C_ID_326db585bc,-0.513464
C_ID_3f8a96686d,0.5073769
C_ID_d10f1dc2fd,-0.8070314
C_ID_def77b36e9,0.12122926
C_ID_3b24965780,-0.45589024
C_ID_a9fd5062a4,-0.9224148
C_ID_506579d01e,-0.56239593
C_ID_b7d80dafcb,0.8930463
C_ID_7f2d0424f7,-0.7634165
C_ID_71dc7ec50d,-0.43549377
C_ID_6ca0793d18,-0.4534477
C_ID_fbd9297ab7,-0.5812918
C_ID_60c4cddec4,-0.40614623
C_ID_eef568dc70,-0.61471117
C_ID_9c4f2cdd9f,-0.3238008
C_ID_774c5ac1cf,0.13276023
C_ID_4e7c925273,-0.35114753
C_ID_f94d6195d9,0.3786784
C_ID_83445aed18,-0.5495869
C_ID_f665330a75,-0.27810496
C_ID_e23326ac8d,-0.19009924
C_ID_3cfe61682c,-0.68154645
C_ID_967fdd0273,0.06829828
C_ID_2d047fde9b,-0.8255272
C_ID_b1ecb13755,-0.445275
C_ID_2dc315d33c,-0.62705183
C_ID_aeed0d74e4,-0.6476028
C_ID_8a3c188c4c,-0.26566142
C_ID_61c46cc0b8,-0.5488124
C_ID_c2bada8517,-0.31783915
C_ID_381b1debbf,-0.8347719
C_ID_9e8417e881,0.22288877
C_ID_4c1b065e17,-0.43469054
C_ID_a0f60c5a74,-0.38948053
C_ID_9042e85caa,-0.26296675
C_ID_3132227448,-0.1453579
C_ID_cea52d79ce,-0.24717379
C_ID_be9096bb8a,-0.18461996
C_ID_4a0ee5a445,-0.5930307
C_ID_f8971b839e,-0.27706587
C_ID_f49791864a,-1.3928311
C_ID_a563230f1b,-0.5126513
C_ID_2e6c631b78,0.21668556
C_ID_307055255e,-0.19391102
C_ID_4a0b1ffac0,-0.28504866
C_ID_8e019627ae,-0.3151611
C_ID_b9f2c8babc,-0.38545603
C_ID_01f7110db7,-0.3718348
C_ID_2517091ebd,-0.16917503
C_ID_947aa1dbdd,-0.48391575
C_ID_3b07ea909e,-0.27965707
C_ID_0467748b2e,0.052174777
C_ID_a6a05bbd91,-0.042084515
C_ID_3f8adcc475,0.9919983
C_ID_d38b1ccdd3,-0.93858266
C_ID_20459db650,-0.36378556
C_ID_c6c2c98a43,-0.99614275
C_ID_46f65a9d3f,-0.37427413
C_ID_c48d4519db,-1.6130373
C_ID_1ae8dd0a15,-0.4838143
C_ID_be3d9793cb,-0.68915105
C_ID_93477cd17f,-0.6323806
C_ID_d6d78752f0,-0.45867085
C_ID_1a9e317375,-0.3193131
C_ID_a7803199e7,-1.7460124
C_ID_30dbef1e2c,-0.63328016
C_ID_159ef88339,-0.74736726
C_ID_e7a962bbb5,-0.34588623
C_ID_f39edc092e,-0.014065683
C_ID_fa42634336,-0.28686225
C_ID_c97726d0d3,-0.52988124
C_ID_68b50a5ac4,-0.92159736
C_ID_3ce9bdd482,-0.5675887
C_ID_a185f3787a,0.41604152
C_ID_8d47f0cb3a,-0.27128094
C_ID_364040e76b,0.2776738
C_ID_bfb4ec57c8,-0.92689955
C_ID_1aa3ff6696,-0.42915797
C_ID_e036aadd72,-1.7416062
C_ID_3a623b0171,-0.7843602
C_ID_4bd1da3338,0.32614854
C_ID_7f70c10d3e,-0.98968923
C_ID_19f8e02bc8,0.3322279
C_ID_1146c5f820,-0.2661007
C_ID_f766bc6371,-0.49721992
C_ID_3b1ef4a401,-0.28008598
C_ID_c23a0f0f83,-0.47565085
C_ID_4629d63755,0.24808788
C_ID_ce8ea5cf77,-0.27700078
C_ID_ba99d1c104,-0.7955251
C_ID_2caad1544e,-0.54668176
C_ID_902ae0b6cf,0.6147398
C_ID_585fc77c9e,-0.42121297
C_ID_99913bff56,-0.597749
C_ID_1a59d9a14c,-0.8400836
C_ID_2c966e28f0,-0.71078277
C_ID_2c7c4f247d,-0.4691363
C_ID_5d6cab73f7,0.21130458
C_ID_373e9b5b49,-0.3113619
C_ID_2b1bbe8b92,-0.6446953
C_ID_641595f7cd,-1.0396311
C_ID_0cf95cc654,-0.3432395
C_ID_9ecbc1b4c2,-0.70881367
C_ID_386c974ddd,-0.19936371
C_ID_17f240eaa0,-0.6514658
C_ID_e3b3ca5d92,-0.5303273
C_ID_ad69c17187,-0.2929256
C_ID_27a915ba9c,-0.5310631
C_ID_ed9941872a,-0.06952512
C_ID_27101ddbde,-0.61065423
C_ID_34e19a3d63,-0.6229501
C_ID_de91b95731,0.14084226
C_ID_55c26db33b,-0.067872286
C_ID_ca3702fe4e,-0.06885946
C_ID_d42f321edf,0.28674287
C_ID_e996475aea,-0.080559194
C_ID_0c03470b97,-0.421552
C_ID_85930ad3c9,-1.2532725
C_ID_fef03f0520,-0.38403416
C_ID_db6cac006b,0.03853172
C_ID_4e287cd758,-0.014816463
C_ID_9b1d0ab8be,-0.7033286
C_ID_44073d98da,-0.9089179
C_ID_1685647e85,0.8264334
C_ID_02e2cb34cd,0.30935937
C_ID_2d6e5485e9,0.2317192
C_ID_1a05edf5a4,0.09236562
C_ID_a508aa54b0,-0.6328678
C_ID_02c82a2bd7,-0.011645198
C_ID_083c1fea8d,-0.3584047
C_ID_de9d12782c,-0.20481402
C_ID_e325610c9f,-0.24695277
C_ID_08694320fe,0.0013088286
C_ID_7330b57b1e,-1.026896
C_ID_d02cd1dcee,0.75939095
C_ID_e8d0bb0370,-0.5419687
C_ID_f6118060d6,-0.59523463
C_ID_a5eec6a68a,0.56557566
C_ID_3099f3defc,-0.9811046
C_ID_99a4978797,-1.3811737
C_ID_68ce2828fa,-0.48476183
C_ID_076e15e4b8,-0.32121766
C_ID_2ee50868f2,0.412741
C_ID_65a5dd7be8,-0.18375695
C_ID_dd698e36c2,-0.92736304
C_ID_d31ee9f23d,-0.2586779
C_ID_9bdd437657,-0.6114981
C_ID_a5b409d181,-0.89904296
C_ID_7e5d16b2d8,-0.08694422
C_ID_9699333ef2,-0.51303554
C_ID_a1edd59eb7,-0.6466799
C_ID_e867954876,-0.43368703
C_ID_6b48946178,-0.40119833
C_ID_df94094fae,-0.63024855
C_ID_c89704b7df,-0.85284674
C_ID_4a8a91c95f,-0.9942391
C_ID_9ba1b30aea,0.30214483
C_ID_f1b91aa25d,-0.25981146
C_ID_bdfb1109b4,-0.35857612
C_ID_7477216a68,-0.061085045
C_ID_012e2d091f,-0.82072604
C_ID_a41859dc34,-0.19854695
C_ID_37396a3ae9,0.40481856
C_ID_3d367ebfc7,-0.3663172
C_ID_4060bc5ba5,-0.46416342
C_ID_dffc68508e,-1.0149797
C_ID_4f9c3be187,-0.35513437
C_ID_4fc1ae5992,-0.006857395
C_ID_71dab0dd60,-0.5507072
C_ID_7ed87b3b79,-1.594182
C_ID_dcab95a0cd,-0.9131193
C_ID_98a02d76e2,-0.38265884
C_ID_ec499b770a,-0.42072552
C_ID_cc40e8221c,-0.5647639
C_ID_dd26e200a4,-0.64443636
C_ID_695029c1be,-0.71248937
C_ID_4c4910f687,-0.12786603
C_ID_ed6683c338,-0.36403257
C_ID_9cb4c52e73,-0.10233605
C_ID_2e07273a5f,-0.4435979
C_ID_e79ace4639,-1.0846938
C_ID_c924133b92,0.065235466
C_ID_9471bd71b2,-0.744282
C_ID_ecd7d53ab5,-0.777007
C_ID_23891a9731,-0.19035673
C_ID_0581c22519,0.2463511
C_ID_3f8a703dcb,-0.31333685
C_ID_cea9802d86,0.46258554
C_ID_c1dd4fc4fd,-0.6181809
C_ID_f2ace9e822,-0.78799236
C_ID_ad218878c6,-0.38495845
C_ID_6522d3d553,-0.569811
C_ID_60e8678c3a,-0.8223672
C_ID_ab4d08a58e,-0.5166671
C_ID_74300504b5,0.5693125
C_ID_7f54440808,-0.6247239
C_ID_e4512fd6e1,-0.43388122
C_ID_c80494ed05,-0.5216744
C_ID_c1c84fcf23,-0.69275725
C_ID_d96b94ab7d,0.33326495
C_ID_17b93f96e7,0.29752654
C_ID_258543f84c,-0.26573956
C_ID_8c15ed7105,-0.55813813
C_ID_bd3912e3f2,-0.25568342
C_ID_3fe202e4f3,-0.7418606
C_ID_5c36084120,-0.79491544
C_ID_426755043d,-0.36661243
C_ID_0e8f8ad9ea,-0.51845515
C_ID_5e8d9ec561,-0.077991545
C_ID_687a978f8a,-0.7353108
C_ID_a76c1b578a,-0.84427714
C_ID_2269ac39c6,-0.4320277
C_ID_cb53dc1d63,-0.41868567
C_ID_86da38a910,-0.77327144
C_ID_f9c0b60858,-0.5965885
C_ID_28d7173569,-0.42244112
C_ID_23a80bb068,-0.5321615
C_ID_420b3a73b5,-0.45000625
C_ID_c527abcf55,0.28046
C_ID_0557b2eac6,-0.070908666
C_ID_22822f36cd,-0.35934687
C_ID_67c5925c85,-0.39600587
C_ID_0b43afba30,-0.53754056
C_ID_19fac32716,-0.52604795
C_ID_acf48eb181,0.51261073
C_ID_8225f6c492,0.019264191
C_ID_2312321f2c,-0.7296369
C_ID_e9c34cc00e,-0.67439866
C_ID_1876a489a5,-0.41255575
C_ID_0001238066,-0.3736223
C_ID_30f222a1f5,-0.39414287
C_ID_fb100fb3c0,-0.25573945
C_ID_ca1c106d5e,-0.12999868
C_ID_05932e2095,-1.456626
C_ID_d14474b86e,-2.2282
C_ID_8b9b1e8c0d,-0.797153
C_ID_97cb10b8a4,-0.6654725
C_ID_adef29968b,-0.4187469
C_ID_11103cdd4c,0.042631775
C_ID_604f580620,0.4087544
C_ID_70aad131e9,-0.2483558
C_ID_8c36e47a92,-0.58716726
C_ID_66a375368a,0.0060894787
C_ID_130ac2042f,-0.36751723
C_ID_1843d16d0f,-0.42733455
C_ID_d6f167fbb6,-0.3413098
C_ID_ad0410fc72,-0.36646426
C_ID_a79827e863,0.37241438
C_ID_15021886c9,-0.24184191
C_ID_bf9fb24d5a,-0.785722
C_ID_4d58f5dcd1,-0.22923833
C_ID_13fada18d2,-0.058241248
C_ID_214e67e7e7,-0.64236176
C_ID_da5db0f5d4,-0.4764467
C_ID_b98d75da0b,-0.05381781
C_ID_61325a3d21,-0.0681656
C_ID_199357b6e5,0.9311416
C_ID_2352623265,-0.7886045
C_ID_574e34daef,-0.66086686
C_ID_44c7d7519a,-0.393911
C_ID_fc0bec05fb,0.029905796
C_ID_ff2e9b50e1,-0.19574094
C_ID_3b6c016955,0.4183158
C_ID_ac135c0d17,-0.49407893
C_ID_521b7d752f,-0.06719643
C_ID_dd3a2ee279,0.19182709
C_ID_133056673a,-0.2353453
C_ID_6f2446301f,-0.4908616
C_ID_97c9edbbd4,-1.5567095
C_ID_b4fa1306ac,-1.2358996
C_ID_2fe50191c0,-0.12794447
C_ID_62a7e2653f,-0.17275298
C_ID_68791454bf,-1.2349762
C_ID_ffedb3bbdb,-0.13615781
C_ID_0c9f48c2e5,-0.22024041
C_ID_87e27d6c28,-0.66282654
C_ID_e405472fd6,0.37901124
C_ID_9730ef8a32,-0.16105711
C_ID_044b9be3ca,-1.6539054
C_ID_21e495b0dd,0.11039668
C_ID_bff7cdc212,-0.6827345
C_ID_38a46a3765,-1.2232977
C_ID_e9110ef7a2,-0.38141382
C_ID_d2acdb9f79,-0.2548985
C_ID_7106ec64c5,-0.48618102
C_ID_779e39ba27,0.58792645
C_ID_aa12280f28,-0.5460584
C_ID_30823c2211,-0.30792314
C_ID_db57daf1a5,-0.6258098
C_ID_ad89eee9eb,0.5138665
C_ID_905fa88062,-0.29057556
C_ID_a7bca40924,-0.44560456
C_ID_d8e34c5e2d,-0.5880407
C_ID_f971085fe7,-0.494151
C_ID_1ba7b39c48,-0.36158216
C_ID_f9e14e677d,-1.244808
C_ID_9ec049c0cd,-0.26032037
C_ID_cb3959fe2a,-0.6685569
C_ID_104b205261,-0.8516381
C_ID_d25efa1aeb,0.7143579
C_ID_b69583480c,-0.41862124
C_ID_c39efbcbec,-0.11697948
C_ID_28492cc792,-1.1377305
C_ID_006005dd0a,-1.0385594
C_ID_fccd7a85b3,-0.40691406
C_ID_66e063b77b,-0.36980987
C_ID_5c6a6ed011,-0.62558115
C_ID_608e750183,-0.4877513
C_ID_3162ea81a5,-0.43368703
C_ID_5509cca2dc,-0.438255
C_ID_56043e0735,-0.32955402
C_ID_a7c47f3911,-0.25745022
C_ID_261b3ef8c6,-0.51403713
C_ID_11a26cb976,0.33049607
C_ID_919cb16aba,0.05866304
C_ID_71aa2c2f46,-1.391265
C_ID_c08b4333f8,-0.21327102
C_ID_71c41d6bdd,-0.66430616
C_ID_dc4be8aca6,-0.37680453
C_ID_0a59f3face,-0.34535074
C_ID_075121aab7,0.528917
C_ID_0088640ed5,-0.83626926
C_ID_05be169328,-0.56479573
C_ID_d17929b8c8,-0.30833453
C_ID_32e6d4ab71,0.41581678
C_ID_86b8c1d1bc,-0.75103176
C_ID_62a61558af,-0.12944496
C_ID_95ea941356,-0.30317134
C_ID_bbd6af68fe,-0.6556088
C_ID_2fce604fea,-0.6755339
C_ID_035ec0a108,-0.5128342
C_ID_bfb43ce607,-0.502563
C_ID_0f62b55598,-0.54745567
C_ID_e15baf2ada,-0.49780172
C_ID_bda8737798,-0.092344046
C_ID_c5667f410f,-0.16680574
C_ID_7368910d23,-0.3529473
C_ID_221e9eac7b,-0.42765778
C_ID_a2f69bcdf1,-0.040322423
C_ID_866f8812cc,-1.1977186
C_ID_3b9781f3ea,-0.37084383
C_ID_21524a309a,-0.7564758
C_ID_d0cd9527c1,-0.25324315
C_ID_9baa976ad4,-0.4479738
C_ID_e553a99f40,-0.08597255
C_ID_d88f0547cd,-0.2209658
C_ID_9cd544f067,-0.45222062
C_ID_abaf588d53,0.23733231
C_ID_1ca09fdafb,-0.17895007
C_ID_3f995c79d8,-0.16822428
C_ID_4964b78871,0.12768313
C_ID_7396b370b9,-0.32742321
C_ID_d66194fc72,0.2654407
C_ID_27337dea96,-0.4173587
C_ID_1af6380d62,-0.38953364
C_ID_e7387b5a4e,-0.4999742
C_ID_0e0a6a0e14,-0.96543384
C_ID_52bd82ff24,-0.93428886
C_ID_83b3e5aaa7,-0.439722
C_ID_be35779026,-0.12086892
C_ID_e299c60eda,-0.45099092
C_ID_2391b9a319,-0.2875448
C_ID_ac665b0668,0.65191865
C_ID_587cf9884c,-1.0048398
C_ID_77c8e43142,0.2820228
C_ID_47c7e02e81,-0.27496755
C_ID_623c484e65,0.004579276
C_ID_2aa6551b38,-0.688957
C_ID_61be55d70c,0.17219287
C_ID_a544853882,-0.6457808
C_ID_73dc2a3690,-0.21995592
C_ID_2d866e1fb6,-0.56458116
C_ID_25617174be,-0.30851787
C_ID_b9a1b9144b,-0.59003866
C_ID_7bb725db5a,-0.36160684
C_ID_33d7fd2684,-1.0119687
C_ID_bb017e5310,-0.90742207
C_ID_dd7ed0a3f7,-0.20301515
C_ID_5688944895,0.5011991
C_ID_b3b8ff1e90,-0.4363101
C_ID_3bf1181306,-0.13731158
C_ID_306e5adce0,-0.6038486
C_ID_84113c9a77,-0.32900262
C_ID_e491e97f31,-0.70668423
C_ID_e8ae773c12,-0.5916095
C_ID_ca33bf05a6,-0.14388901
C_ID_4dc9ab17bb,-0.3011129
C_ID_8eca191877,-0.62241817
C_ID_cb6a91357c,-0.27154654
C_ID_ed274cf53b,-0.8122879
C_ID_c458108794,-0.39825976
C_ID_98f6fab218,-0.48469454
C_ID_9baa1491cf,0.13591227
C_ID_3e3256331e,-0.03283763
C_ID_20fdfd9cec,-0.3089308
C_ID_2aab90a048,-0.5918155
C_ID_ab277de14c,0.038957536
C_ID_bbf81cd44a,-0.34635562
C_ID_2a4efb864e,-0.18064654
C_ID_db15d547d9,-0.35300487
C_ID_7390c6a5f3,-0.36370224
C_ID_9f65b54b69,-1.1868489
C_ID_2dc46e6818,-0.19072837
C_ID_cc6964d6aa,-0.7402532
C_ID_6fcc07fb4e,-0.0437271
C_ID_58f68c86de,-0.5437765
C_ID_b78ff48d1e,-0.7431313
C_ID_4c98864e73,-0.6228918
C_ID_9bc199f604,-0.5634477
C_ID_3a79aa354d,-1.3448876
C_ID_4d1fb0fa81,0.29693097
C_ID_4de4e6f376,-0.9550772
C_ID_bfa67503cd,-0.2174809
C_ID_e680a0279c,0.014210939
C_ID_d64cd84a5b,-0.5306231
C_ID_0e4335c318,-1.0063093
C_ID_cb6b63a652,-0.52584493
C_ID_0390b22f54,0.22970465
C_ID_2275471e63,-0.42820466
C_ID_ce945708f2,-0.17752045
C_ID_5143809936,-0.5623492
C_ID_c584890a74,-0.91448283
C_ID_2c77493ef7,-0.14710337
C_ID_b770e900f8,-0.061172485
C_ID_53a756e8a2,-0.71768606
C_ID_8c779b4455,-0.8240881
C_ID_bfdc94b5f0,-1.1119957
C_ID_386d317ffa,-0.28030026
C_ID_8fe6624441,-1.0001315
C_ID_609265ab55,0.3961381
C_ID_ead48036ea,-0.78317726
C_ID_5576b66901,-0.0032792687
C_ID_ccddaa348d,-0.3324725
C_ID_d8e1ff7208,-0.67145026
C_ID_b040748c5a,0.39255583
C_ID_7432778d85,-0.72314274
C_ID_c191b9c04d,-1.7330735
C_ID_7c3a7e53d0,-0.11111051
C_ID_9d30935c70,-0.5567572
C_ID_6bc30458e3,-0.6275743
C_ID_dd52d235a1,-0.20976526
C_ID_d2e9f67b97,-0.21310139
C_ID_a684ba360f,-0.17608386
C_ID_bae8f86670,-0.7519362
C_ID_4a41e5eb65,-0.6890191
C_ID_488ae53b0d,-0.60679865
C_ID_9753073ed4,-0.108576655
C_ID_863ef76b12,-1.058783
C_ID_ba54db4931,-0.1409437
C_ID_7f45ad2703,-0.9607105
C_ID_726bc036e1,-0.72623634
C_ID_8e2f8d3268,-0.55647206
C_ID_4f90be468e,-0.7481483
C_ID_86b793b231,-0.21945828
C_ID_5f4b92ca9d,-0.5978236
C_ID_bb905973da,-0.72709954
C_ID_51d91f7afb,-0.87310576
C_ID_f4c0095943,-0.5935482
C_ID_0387d13629,-0.39473945
C_ID_6629b25a76,-1.2173976
C_ID_907ac5cd86,-0.36077565
C_ID_763e815fb6,-0.17305428
C_ID_8c711f871c,-0.3300184
C_ID_20d28a3a5a,-0.75343096
C_ID_06b0bbc52b,-0.14807051
C_ID_45a005c670,-0.2655201
C_ID_6449cf1c8b,-0.9640181
C_ID_c57ba15671,-0.8329426
C_ID_fc9323d178,-0.25752223
C_ID_cb0ec59946,-1.2492392
C_ID_0a3724504a,-0.9145186
C_ID_56819f862e,-0.43862045
C_ID_710b5d9dcd,0.05783096
C_ID_67f7aa252f,-0.31629413
C_ID_05d98c975d,-0.28931576
C_ID_f914a028bf,-0.7436762
C_ID_aea22d676b,-0.30153233
C_ID_837ed88ba2,-0.568583
C_ID_efe4848327,0.28600407
C_ID_cfde762d6f,-2.0303617
C_ID_b11042964d,-0.5698565
C_ID_77befcb44a,-0.55927444
C_ID_bba58c2b84,-0.65982676
C_ID_657e16cd31,-0.62850094
C_ID_6f6e3d4596,-0.8364978
C_ID_a4334e0847,0.12854105
C_ID_544316934b,-0.42448264
C_ID_deab08a0b5,-0.53483975
C_ID_afbc7b6d6f,-0.30228186
C_ID_54f22a0728,-0.11650908
C_ID_3be9e8414d,-0.7390771
C_ID_dd70dd58d0,-0.6810522
C_ID_67fbe78107,-0.037248194
C_ID_2768d46143,-0.6773983
C_ID_537744ece5,-0.16508144
C_ID_bc75c78743,-0.6959033
C_ID_ef850e422b,0.14793178
C_ID_ecba64c80e,-0.16375959
C_ID_1c292f86f1,-0.2668758
C_ID_8b756606b3,-0.41970372
C_ID_abb8d44628,-0.81867874
C_ID_cf282de6fb,-0.34326357
C_ID_5aecc648ff,-0.08258647
C_ID_fa8224dadb,-0.27880108
C_ID_c2c621e0d7,-0.15905964
C_ID_ebfa7e1e98,-0.5356138
C_ID_cc45bb0ef9,-0.5158396
C_ID_0f4f13a938,-0.014018655
C_ID_f57ed5e4ce,-0.67417157
C_ID_98df1cccb2,-0.8444073
C_ID_ebfaf7cf24,-0.445027
C_ID_0b6a478a16,-0.42238343
C_ID_3efc16af3a,0.45356998
C_ID_7c07eb7876,-0.49544752
C_ID_9af46a0428,-0.2142635
C_ID_e6bc9f9589,0.16537133
C_ID_72f140d517,0.06276062
C_ID_31f7c0132b,0.63379943
C_ID_7234279a54,-0.42048502
C_ID_cd866e8b2c,-0.2703678
C_ID_633aa8be1e,0.33944422
C_ID_4f23a35687,-1.3967835
C_ID_19c954b07c,-0.43558186
C_ID_3cbba34256,-0.8192053
C_ID_3014692066,-0.80120695
C_ID_9230c1530c,-0.26344222
C_ID_e2f52053ee,-0.75711024
C_ID_1cf0096649,0.5307532
C_ID_457f6cbb98,-0.7041241
C_ID_43eab6ffb2,0.41044644
C_ID_77e05f8e05,-0.5675385
C_ID_d80a954e91,-0.49327797
C_ID_5aa23e45ee,-1.040196
C_ID_e84b3577ef,-0.37481296
C_ID_2a28c8001d,-1.382448
C_ID_3d1b99be81,-1.0525396
C_ID_06668a48b1,-0.4510507
C_ID_1422268de6,0.84341943
C_ID_ec037acf5a,-0.44665915
C_ID_938fd3777e,0.021891028
C_ID_83e66bc26c,-0.64971817
C_ID_530bcf843d,-1.6161106
C_ID_61cb4b663b,-0.36943614
C_ID_3017167199,-0.55976236
C_ID_870cc2270a,-0.5784229
C_ID_7a1cc4d745,-1.031009
C_ID_ac3bfb512c,-0.5800042
C_ID_608f57159b,-0.3769611
C_ID_741d10728f,-0.07814491
C_ID_2891f56846,-0.24900675
C_ID_bcc6c32dfb,0.1162245
C_ID_9f60001215,-0.47731113
C_ID_2a6f1ac35b,-0.57786155
C_ID_575cb39af0,-0.4816668
C_ID_de9eedc0c0,-0.53100955
C_ID_17adf33024,-0.41329968
C_ID_1dded301ba,-0.12038356
C_ID_74fca01b9b,-0.7928755
C_ID_1629fc55fb,-0.6549444
C_ID_8068f2f546,-1.0500411
C_ID_4ed8fb5b0d,-1.0224197
C_ID_b43476ca96,-0.27718621
C_ID_6c57ccf1ef,-0.050636053
C_ID_acaebe1071,-0.38400555
C_ID_2eb7acb3a4,-0.8307427
C_ID_43d14482f8,-0.3584122
C_ID_731bebf5ac,-1.0283917
C_ID_8a13d785aa,-0.12277478
C_ID_497d3a3eba,-0.3691318
C_ID_eb4d269fc2,0.48617622
C_ID_2d08f1462b,0.58877516
C_ID_df95e81a32,-0.5366378
C_ID_3bd8624889,-0.45579827
C_ID_1593789366,0.0966678
C_ID_860f0943e5,0.09441599
C_ID_2241669116,-0.20851046
C_ID_92657ece65,-1.724436
C_ID_bc0a27b257,-0.20603108
C_ID_da82287ece,-0.19334781
C_ID_ce1991f6f9,-0.11751819
C_ID_c641196b94,-0.42847943
C_ID_7d830052e2,-0.15350556
C_ID_d0f3bc433a,-0.5014249
C_ID_8a7e0cd9d1,-0.64193034
C_ID_bf3e62b7c7,-0.3728209
C_ID_ff7e27c17f,-0.46640813
C_ID_7340e3bf99,0.1135138
C_ID_400c4c4126,-0.3388002
C_ID_41c3fe8127,-0.6751362
C_ID_2ba32fafaa,0.45837748
C_ID_6bbcb3ac4c,-0.27834696
C_ID_79777cf2ca,0.037909657
C_ID_b825fd377e,-0.34364146
C_ID_a72e940b92,-0.096180916
C_ID_c6d4b518d8,-0.26048803
C_ID_33df9c97fe,-0.87475705
C_ID_d2a3a21aff,-0.27615583
C_ID_9453e90de0,-0.034151018
C_ID_6958368413,-0.5894824
C_ID_1ba94eb746,-0.8129045
C_ID_18b2e0000c,0.0003950596
C_ID_ce1c4dd044,-0.7981713
C_ID_8578552778,-0.1979171
C_ID_6a2c9d3936,-0.24031413
C_ID_81c84c42d5,-0.43764538
C_ID_d26b5f2f3e,-0.34593838
C_ID_0946fe20e7,-0.82543886
C_ID_95bc0d43e9,-0.40288872
C_ID_e3fae67ff1,0.13683003
C_ID_bacd638a6b,-0.9653026
C_ID_7064efe0e6,-0.6708628
C_ID_a4a4ad3e33,-0.39463496
C_ID_3d94baa922,-0.49448723
C_ID_0e57c6d49b,-1.3687363
C_ID_f725e47670,-1.379209
C_ID_cc2ad88b70,0.80149186
C_ID_7090830321,-0.20754796
C_ID_28c5028baf,-0.21930426
C_ID_1f8a2b8d3e,-2.1856563
C_ID_dfa0e9487b,-0.008875251
C_ID_2c7aa47cc5,-0.50738716
C_ID_c38583a773,0.20881003
C_ID_10b0bac652,-0.85963464
C_ID_2373db2395,-0.29440808
C_ID_eb769c9bca,-0.80602145
C_ID_95bd0fba8d,-0.49577487
C_ID_f9701758c9,-0.940035
C_ID_be78714259,-0.089915335
C_ID_26cf89393f,-0.45047182
C_ID_2a86c5ca5c,-0.45705825
C_ID_f000dd0368,-0.4199556
C_ID_9dba7823f0,0.11553478
C_ID_83b0559b33,-0.13628578
C_ID_f5adb35691,-0.122745514
C_ID_bb38f4b84b,-0.16637957
C_ID_483166af84,1.2345402
C_ID_69b4967d4d,-0.08870149
C_ID_86eaa1b538,-0.4784583
C_ID_4e31f34baf,-0.35588443
C_ID_fafd3c1cec,-0.43719232
C_ID_299dea7969,-0.24821776
C_ID_6f56948521,-0.21011329
C_ID_8d05ac7c51,-0.71001947
C_ID_8e57726c41,0.39943933
C_ID_18abed7d85,-0.14028436
C_ID_da78265a7c,-0.11490941
C_ID_7b0ab302b8,-0.7534746
C_ID_882d005d82,-0.56828475
C_ID_c41243622a,-0.41461933
C_ID_2b80c46cc4,-0.6898798
C_ID_8a644966aa,0.36186874
C_ID_aa443cc3e0,-0.5916492
C_ID_63017ba5d5,-0.5987992
C_ID_f59cee4aa5,-0.33185428
C_ID_38f958296d,-0.2596559
C_ID_39437ade6e,-0.9367745
C_ID_d008f1b7f8,-0.22587347
C_ID_b56ddac0b3,0.038130194
C_ID_27fca7a330,-0.140024
C_ID_0be909d444,-0.22635972
C_ID_b926eda61c,-0.54713774
C_ID_1a9be57bda,-0.53008556
C_ID_9895aaa8f2,0.13722295
C_ID_7154e3e32a,-0.47796756
C_ID_72e71cd354,-0.29691893
C_ID_ecaaf3a3d1,-0.7926588
C_ID_564eed8533,-0.59124994
C_ID_e7cc5867f5,-0.22805852
C_ID_19a6c7ce63,-0.53741276
C_ID_9213414181,-0.14984882
C_ID_b8b34c9fba,-0.16491735
C_ID_ca46558d06,-0.38165396
C_ID_6154cb1fcf,-0.14247203
C_ID_d3256d7fc0,0.106268466
C_ID_a9bcd9f177,-0.7119757
C_ID_40aa2b08fc,0.05809769
C_ID_e2784a771d,-0.17499113
C_ID_a4712e78fa,-0.109151125
C_ID_cef596244e,-0.33226645
C_ID_ecf0794616,-0.6833149
C_ID_a33394a169,-0.6590575
C_ID_84d7e45e03,0.7980755
C_ID_394b3f0d03,-0.6071131
